time,alex,elliott,harvey,sam,sebastian,shane,abigail,emily,haley,leah,maru,penny,overall_1,overall_2,overall_3,gender,orientation,age
2018-07-21 20:00:13+02:00,6,5,4,3,2,1,5,6,2,3,1,4,,,,Male,Other,Prefer not to say
2018-07-21 20:00:38+02:00,3,5,6,1,2,4,1,2,5,4,3,6,,,,Female,Heterosexual,30-39
2018-07-21 20:01:23+02:00,1,3,6,5,4,2,5,3,1,6,2,4,,,,Male,Heterosexual,19-29
2018-07-21 20:01:23+02:00,2,1,3,5,6,4,3,6,4,5,2,1,,,,Female,Other,19-29
2018-07-21 20:02:43+02:00,4,6,5,1,2,3,2,4,5,3,1,6,,,,Male,Heterosexual,15-18
2018-07-21 20:02:50+02:00,2,1,4,3,5,6,5,2,6,4,1,3,,,,Male,Heterosexual,30-39
2018-07-21 20:03:16+02:00,4,1,5,3,2,6,3,6,1,5,4,2,,,,Male,Homosexual,19-29
2018-07-21 20:04:06+02:00,6,2,4,3,5,1,4,2,5,3,1,6,,,,Male,Heterosexual,19-29
2018-07-21 20:04:56+02:00,6,4,1,5,2,3,6,5,4,3,1,2,,,,Male,Homosexual,19-29
2018-07-21 20:05:22+02:00,5,6,2,4,3,1,4,5,1,3,6,2,,,,Female,Homosexual,19-29
2018-07-21 20:05:58+02:00,2,6,4,3,5,1,4,6,1,5,3,2,,,,Male,Heterosexual,40-49
2018-07-21 20:06:03+02:00,1,4,3,6,5,2,4,3,5,6,1,2,,,,Male,Heterosexual,15-18
2018-07-21 20:07:09+02:00,4,6,5,3,2,1,3,5,1,6,2,4,,,,Female,Bisexual/Pansexual,30-39
2018-07-21 20:07:25+02:00,5,4,1,3,6,2,5,2,1,6,4,3,,,,Female,Other,19-29
2018-07-21 20:07:53+02:00,1,4,3,2,5,6,6,1,3,4,2,5,,,,Female,Heterosexual,19-29
2018-07-21 20:08:20+02:00,2,5,1,4,6,3,6,3,2,5,4,1,,,,Female,Heterosexual,15-18
2018-07-21 20:08:20+02:00,6,4,2,3,5,1,5,3,1,4,2,6,,,,Male,Heterosexual,19-29
2018-07-21 20:08:40+02:00,3,2,5,4,6,1,3,2,4,6,1,5,,,,Male,Heterosexual,19-29
2018-07-21 20:08:48+02:00,1,4,2,3,5,6,4,6,5,3,1,2,,,,Male,Heterosexual,19-29
2018-07-21 20:09:27+02:00,1,3,6,4,2,5,6,4,5,2,1,3,,,,Male,Heterosexual,19-29
2018-07-21 20:09:27+02:00,1,5,4,3,2,6,2,5,4,3,1,6,,,,Female,Bisexual/Pansexual,15-18
2018-07-21 20:09:29+02:00,4,1,5,2,3,6,3,4,2,5,1,6,,,,Male,Heterosexual,19-29
2018-07-21 20:09:35+02:00,1,4,6,2,3,5,5,2,1,4,6,3,,,,Female,Asexual,15-18
2018-07-21 20:09:57+02:00,5,4,3,2,6,1,4,1,5,6,2,3,,,,Male,Heterosexual,30-39
2018-07-21 20:10:16+02:00,3,2,4,5,6,1,3,4,1,5,6,2,,,,Prefer not to say,Bisexual/Pansexual,19-29
2018-07-21 20:10:37+02:00,1,6,3,2,4,5,2,5,1,6,4,3,,,,Female,Heterosexual,19-29
2018-07-21 20:13:48+02:00,4,3,2,1,5,6,6,1,2,5,4,3,,,,Male,Bisexual/Pansexual,15-18
2018-07-21 20:14:44+02:00,3,4,1,5,6,2,5,4,2,6,3,1,,,,Female,Asexual,19-29
2018-07-21 20:15:06+02:00,4,5,3,6,2,1,4,2,3,6,1,5,,,,Female,Heterosexual,19-29
2018-07-21 20:15:12+02:00,1,5,3,4,6,2,1,5,3,6,2,4,,,,Male,Heterosexual,19-29
2018-07-21 20:15:25+02:00,3,5,2,6,1,4,3,2,4,6,1,5,,,,Male,Heterosexual,19-29
2018-07-21 20:15:47+02:00,6,1,2,5,4,3,5,6,2,3,4,1,,,,Non-binary,Other,19-29
2018-07-21 20:16:15+02:00,6,4,2,5,3,1,1,4,5,3,2,6,,,,Male,Heterosexual,19-29
2018-07-21 20:16:20+02:00,4,1,2,5,6,3,3,6,1,4,5,2,,,,Female,Heterosexual,19-29
2018-07-21 20:16:40+02:00,5,6,4,3,2,1,4,5,2,1,6,3,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 20:16:45+02:00,1,2,5,3,4,6,3,6,2,4,1,5,,,,Male,Heterosexual,19-29
2018-07-21 20:17:08+02:00,2,5,6,3,4,1,5,2,1,4,6,3,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 20:17:19+02:00,4,2,5,6,3,1,6,3,2,4,1,5,,,,Male,Heterosexual,19-29
2018-07-21 20:17:20+02:00,6,4,3,2,5,1,4,2,6,3,5,1,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 20:17:31+02:00,3,5,6,4,2,1,3,6,1,5,2,4,,,,Male,Heterosexual,19-29
2018-07-21 20:18:20+02:00,2,4,6,5,3,1,3,6,2,5,1,4,,,,Male,Heterosexual,15-18
2018-07-21 20:18:23+02:00,4,1,2,3,5,6,4,6,1,5,2,3,,,,Female,Heterosexual,19-29
2018-07-21 20:18:57+02:00,3,5,2,1,6,4,4,1,3,6,2,5,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 20:19:12+02:00,2,5,1,4,6,3,6,1,3,5,2,4,,,,Male,Heterosexual,15-18
2018-07-21 20:19:15+02:00,1,4,3,2,5,6,4,5,6,3,2,1,,,,Male,Heterosexual,15-18
2018-07-21 20:19:15+02:00,2,5,6,3,4,1,5,2,1,6,4,3,,,,Male,Bisexual/Pansexual,15-18
2018-07-21 20:19:27+02:00,3,4,6,5,2,1,1,3,5,6,2,4,,,,Male,Heterosexual,19-29
2018-07-21 20:19:33+02:00,2,3,1,5,6,4,6,2,4,3,1,5,,,,Male,Heterosexual,40-49
2018-07-21 20:19:56+02:00,2,6,5,4,3,1,3,1,5,6,2,4,,,,Male,Heterosexual,19-29
2018-07-21 20:20:04+02:00,3,5,2,6,4,1,1,3,4,6,2,5,,,,Male,Heterosexual,19-29
2018-07-21 20:21:00+02:00,6,4,1,5,3,2,3,2,4,5,1,6,,,,Male,Homosexual,19-29
2018-07-21 20:21:03+02:00,1,2,6,5,3,4,4,2,1,6,3,5,,,,Male,Heterosexual,15-18
2018-07-21 20:21:13+02:00,4,5,2,3,6,1,4,3,6,5,1,2,,,,Female,Other,19-29
2018-07-21 20:21:38+02:00,1,5,3,2,4,6,6,5,2,4,1,3,,,,Male,Heterosexual,15-18
2018-07-21 20:21:38+02:00,3,5,6,2,1,4,2,3,6,1,5,4,,,,Female,Homosexual,19-29
2018-07-21 20:22:15+02:00,2,6,5,3,4,1,2,3,4,5,1,6,,,,Female,Bisexual/Pansexual,40-49
2018-07-21 20:22:30+02:00,1,6,5,4,3,2,3,4,1,5,6,2,,,,Female,Heterosexual,40-49
2018-07-21 20:23:35+02:00,4,2,3,6,5,1,4,2,6,3,1,5,,,,Female,Heterosexual,19-29
2018-07-21 20:23:36+02:00,1,4,5,3,2,6,6,1,4,5,2,3,,,,Male,Heterosexual,19-29
2018-07-21 20:23:43+02:00,5,6,1,3,2,4,3,4,1,5,2,6,,,,Female,Heterosexual,19-29
2018-07-21 20:24:48+02:00,1,2,3,4,5,6,2,1,6,4,3,5,,,,Male,Heterosexual,15-18
2018-07-21 20:25:15+02:00,3,1,2,4,5,6,5,6,1,4,2,3,,,,Female,Asexual,19-29
2018-07-21 20:25:34+02:00,2,5,3,6,4,1,3,4,5,6,2,1,,,,Male,Heterosexual,40-49
2018-07-21 20:25:55+02:00,4,5,2,6,3,1,6,4,5,3,1,2,,,,Male,Heterosexual,19-29
2018-07-21 20:26:18+02:00,4,2,6,3,5,1,3,2,5,6,1,4,,,,Male,Heterosexual,19-29
2018-07-21 20:27:14+02:00,5,4,3,2,6,1,6,2,5,4,1,3,,,,Male,Heterosexual,19-29
2018-07-21 20:27:36+02:00,4,6,1,2,5,3,3,2,5,6,1,4,,,,Female,Heterosexual,19-29
2018-07-21 20:28:39+02:00,2,1,5,6,3,4,6,3,4,5,2,1,,,,Male,Heterosexual,15-18
2018-07-21 20:28:43+02:00,2,1,4,3,6,5,3,5,6,2,1,4,,,,Male,Heterosexual,15-18
2018-07-21 20:28:45+02:00,2,1,4,3,5,6,6,5,1,4,2,3,,,,Female,Other,15-18
2018-07-21 20:28:48+02:00,5,2,1,3,4,6,4,5,3,6,2,1,,,,Male,Homosexual,19-29
2018-07-21 20:29:02+02:00,5,2,4,3,1,6,1,6,4,5,3,2,,,,Male,Homosexual,15-18
2018-07-21 20:29:26+02:00,4,5,6,3,2,1,2,1,6,4,3,5,,,,Male,Heterosexual,15-18
2018-07-21 20:29:43+02:00,6,5,4,3,2,1,3,2,1,4,5,6,,,,Male,Heterosexual,19-29
2018-07-21 20:29:48+02:00,3,4,2,1,6,5,4,6,3,5,1,2,,,,Male,Heterosexual,14 or under
2018-07-21 20:30:22+02:00,1,6,3,4,5,2,2,3,1,4,5,6,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 20:30:26+02:00,4,3,1,2,6,5,3,5,6,4,1,2,,,,Male,Heterosexual,19-29
2018-07-21 20:30:40+02:00,2,4,6,5,3,1,2,1,5,4,3,6,,,,Male,Heterosexual,19-29
2018-07-21 20:30:42+02:00,3,2,1,5,4,6,4,3,2,6,1,5,,,,Male,Heterosexual,19-29
2018-07-21 20:31:01+02:00,6,2,5,1,3,4,4,3,1,5,6,2,,,,Female,Heterosexual,15-18
2018-07-21 20:31:24+02:00,1,4,5,6,3,2,4,2,3,5,1,6,,,,Female,Bisexual/Pansexual,15-18
2018-07-21 20:31:27+02:00,4,6,5,2,3,1,2,4,1,5,3,6,,,,Prefer not to say,Heterosexual,19-29
2018-07-21 20:31:36+02:00,1,6,5,3,4,2,5,6,1,2,3,4,,,,Female,Asexual,19-29
2018-07-21 20:31:54+02:00,6,1,2,4,3,5,6,3,5,4,1,2,,,,Prefer not to say,Bisexual/Pansexual,19-29
2018-07-21 20:31:59+02:00,1,3,4,2,6,5,4,2,6,5,1,3,,,,Male,Heterosexual,30-39
2018-07-21 20:31:59+02:00,1,2,3,4,5,6,2,3,1,6,4,5,,,,Male,Heterosexual,19-29
2018-07-21 20:32:06+02:00,4,6,5,2,3,1,6,5,1,2,4,3,,,,Female,Heterosexual,30-39
2018-07-21 20:32:59+02:00,4,6,1,3,5,2,4,5,1,6,2,3,,,,Male,Heterosexual,19-29
2018-07-21 20:33:03+02:00,1,6,4,2,5,3,4,3,1,6,5,2,,,,Female,Heterosexual,30-39
2018-07-21 20:33:23+02:00,4,6,5,2,3,1,2,5,1,4,3,6,,,,Non-binary,Heterosexual,30-39
2018-07-21 20:34:09+02:00,3,5,2,1,6,4,5,1,2,6,4,3,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 20:34:30+02:00,4,1,3,2,5,6,4,2,1,6,3,5,,,,Male,Heterosexual,19-29
2018-07-21 20:35:14+02:00,2,1,3,5,6,4,1,2,6,5,4,3,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 20:35:16+02:00,1,2,6,3,4,5,5,2,1,3,6,4,,,,Female,Heterosexual,19-29
2018-07-21 20:35:25+02:00,6,1,4,2,5,3,4,2,1,6,3,5,,,,Male,Bisexual/Pansexual,19-29
2018-07-21 20:37:46+02:00,3,2,1,4,5,6,4,6,2,3,1,5,,,,Male,Heterosexual,19-29
2018-07-21 20:38:18+02:00,4,1,5,2,3,6,6,1,3,4,2,5,,,,Female,Heterosexual,19-29
2018-07-21 20:40:04+02:00,1,6,3,2,5,4,4,5,1,2,3,6,,,,Female,Prefer not to say,19-29
2018-07-21 20:40:16+02:00,4,3,6,1,5,2,3,1,5,4,2,6,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 20:40:31+02:00,6,2,1,4,3,5,2,6,3,5,4,1,,,,Male,Homosexual,19-29
2018-07-21 20:41:20+02:00,3,2,4,6,5,1,5,1,6,2,3,4,,,,Male,Heterosexual,19-29
2018-07-21 20:42:14+02:00,3,5,4,1,2,6,1,2,3,5,4,6,,,,Female,Heterosexual,19-29
2018-07-21 20:42:40+02:00,3,2,5,4,1,6,5,1,4,6,2,3,,,,Male,Heterosexual,15-18
2018-07-21 20:42:44+02:00,5,1,4,2,3,6,3,2,1,5,4,6,,,,Male,Heterosexual,19-29
2018-07-21 20:42:54+02:00,3,5,4,1,6,2,5,2,4,6,3,1,,,,Male,Heterosexual,19-29
2018-07-21 20:43:03+02:00,2,3,6,1,5,4,6,4,2,5,1,3,,,,Male,Heterosexual,15-18
2018-07-21 20:43:40+02:00,1,6,2,3,5,4,4,3,1,5,6,2,,,,Male,Heterosexual,19-29
2018-07-21 20:43:53+02:00,5,2,3,1,6,4,3,4,1,6,2,5,,,,Female,Heterosexual,15-18
2018-07-21 20:44:25+02:00,1,3,4,2,5,6,2,6,1,5,3,4,,,,Male,Heterosexual,19-29
2018-07-21 20:44:30+02:00,4,5,3,1,2,6,4,5,6,1,2,3,,,,Female,Heterosexual,19-29
2018-07-21 20:45:13+02:00,6,1,5,2,4,3,2,4,1,5,3,6,,,,Male,Heterosexual,30-39
2018-07-21 20:45:42+02:00,4,1,2,3,5,6,4,2,6,3,1,5,,,,Male,Heterosexual,19-29
2018-07-21 20:45:42+02:00,1,4,3,6,2,5,3,4,1,6,5,2,,,,Female,Bisexual/Pansexual,15-18
2018-07-21 20:46:14+02:00,4,1,6,2,3,5,3,6,4,2,1,5,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 20:46:14+02:00,6,5,2,3,4,1,4,5,1,6,3,2,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 20:46:17+02:00,3,4,5,1,2,6,1,3,6,4,2,5,,,,Female,Heterosexual,19-29
2018-07-21 20:46:29+02:00,4,6,3,2,1,5,5,2,6,4,1,3,,,,Male,Heterosexual,19-29
2018-07-21 20:46:33+02:00,1,5,6,2,3,4,5,2,3,6,1,4,,,,Male,Heterosexual,19-29
2018-07-21 20:46:40+02:00,4,6,3,5,2,1,2,1,3,5,6,4,,,,Female,Heterosexual,19-29
2018-07-21 20:47:09+02:00,3,6,2,5,4,1,6,1,2,5,4,3,,,,Female,Heterosexual,19-29
2018-07-21 20:47:18+02:00,2,4,3,1,6,5,5,2,3,6,4,1,,,,Female,Heterosexual,19-29
2018-07-21 20:47:43+02:00,3,2,5,1,4,6,3,1,2,6,4,5,,,,Female,Heterosexual,30-39
2018-07-21 20:48:01+02:00,1,4,2,3,5,6,5,1,2,6,3,4,,,,Female,Heterosexual,15-18
2018-07-21 20:48:17+02:00,4,3,6,2,5,1,5,3,1,4,2,6,,,,Female,Heterosexual,30-39
2018-07-21 20:48:26+02:00,6,4,2,3,1,5,3,4,1,6,5,2,,,,Female,Heterosexual,19-29
2018-07-21 20:49:13+02:00,1,4,2,3,6,5,6,5,1,4,3,2,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 20:49:18+02:00,4,1,3,2,5,6,3,5,6,4,1,2,,,,Male,Heterosexual,19-29
2018-07-21 20:50:05+02:00,3,4,2,5,6,1,5,4,2,6,1,3,,,,Male,Bisexual/Pansexual,15-18
2018-07-21 20:50:26+02:00,2,3,1,6,4,5,4,2,1,5,3,6,,,,Female,Asexual,19-29
2018-07-21 20:51:42+02:00,6,5,4,2,3,1,3,2,1,4,5,6,,,,Female,Heterosexual,19-29
2018-07-21 20:52:06+02:00,2,3,6,5,4,1,2,3,4,6,1,5,,,,Male,Heterosexual,19-29
2018-07-21 20:52:14+02:00,2,4,5,1,3,6,2,4,3,5,1,6,,,,Female,Heterosexual,19-29
2018-07-21 20:52:52+02:00,1,3,2,4,5,6,5,1,4,6,2,3,,,,Male,Heterosexual,15-18
2018-07-21 20:53:23+02:00,2,5,1,4,6,3,3,4,2,6,1,5,,,,Male,Heterosexual,19-29
2018-07-21 20:54:03+02:00,2,5,1,4,3,6,5,2,1,6,3,4,,,,Non-binary,Bisexual/Pansexual,19-29
2018-07-21 20:54:21+02:00,3,2,5,4,1,6,2,1,4,5,3,6,,,,Male,Heterosexual,19-29
2018-07-21 20:54:22+02:00,1,3,6,2,5,4,6,3,1,4,5,2,,,,Female,Heterosexual,19-29
2018-07-21 20:54:38+02:00,1,2,3,4,5,6,4,5,1,6,3,2,,,,Male,Bisexual/Pansexual,15-18
2018-07-21 20:55:02+02:00,1,3,2,5,6,4,5,4,1,6,3,2,,,,Female,Heterosexual,19-29
2018-07-21 20:55:51+02:00,4,1,6,2,5,3,5,3,2,4,6,1,,,,Non-binary,Other,30-39
2018-07-21 20:57:36+02:00,1,4,2,3,5,6,5,4,1,6,3,2,,,,Female,Homosexual,19-29
2018-07-21 20:57:43+02:00,3,4,6,1,5,2,3,4,5,6,2,1,,,,Female,Bisexual/Pansexual,30-39
2018-07-21 20:57:56+02:00,5,4,3,2,1,6,5,4,1,6,2,3,,,,Male,Heterosexual,19-29
2018-07-21 20:58:27+02:00,3,2,1,6,5,4,3,2,4,5,1,6,,,,Male,Heterosexual,19-29
2018-07-21 20:58:58+02:00,2,6,4,3,5,1,3,1,4,6,2,5,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 20:59:18+02:00,2,3,4,1,5,6,3,2,6,4,5,1,,,,Female,Asexual,19-29
2018-07-21 20:59:43+02:00,3,4,1,2,6,5,6,2,1,3,4,5,,,,Female,Heterosexual,19-29
2018-07-21 20:59:47+02:00,1,5,2,4,6,3,6,5,1,2,4,3,,,,Female,Heterosexual,19-29
2018-07-21 21:00:08+02:00,6,1,3,4,5,2,3,6,4,1,5,2,,,,Male,Bisexual/Pansexual,15-18
2018-07-21 21:00:29+02:00,4,5,3,6,2,1,5,2,4,6,1,3,,,,Male,Heterosexual,19-29
2018-07-21 21:00:44+02:00,5,1,4,2,6,3,6,5,1,3,4,2,,,,Male,Homosexual,15-18
2018-07-21 21:01:04+02:00,5,2,1,6,4,3,5,3,6,4,2,1,,,,Female,Bisexual/Pansexual,15-18
2018-07-21 21:01:06+02:00,1,2,5,4,3,6,1,4,3,5,2,6,,,,Male,Asexual,15-18
2018-07-21 21:01:40+02:00,1,3,6,2,4,5,2,6,1,4,5,3,,,,Female,Heterosexual,15-18
2018-07-21 21:01:41+02:00,6,4,1,2,5,3,6,1,2,5,4,3,,,,Male,Other,30-39
2018-07-21 21:01:45+02:00,5,1,2,3,4,6,3,5,6,1,4,2,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 21:01:56+02:00,3,2,6,4,5,1,3,2,6,5,1,4,,,,Male,Heterosexual,19-29
2018-07-21 21:02:29+02:00,5,4,3,2,6,1,5,1,2,6,3,4,,,,Male,Heterosexual,19-29
2018-07-21 21:02:47+02:00,1,4,6,5,3,2,4,1,6,3,2,5,,,,Male,Heterosexual,19-29
2018-07-21 21:03:03+02:00,4,6,2,3,5,1,2,1,5,4,3,6,,,,Female,Homosexual,19-29
2018-07-21 21:03:43+02:00,6,5,3,2,1,4,6,3,1,5,2,4,,,,Female,Bisexual/Pansexual,15-18
2018-07-21 21:04:58+02:00,3,1,2,4,5,6,2,1,5,6,3,4,,,,Non-binary,Other,19-29
2018-07-21 21:05:47+02:00,5,4,2,6,1,3,6,2,3,4,1,5,,,,Male,Heterosexual,15-18
2018-07-21 21:05:52+02:00,2,3,1,6,4,5,6,3,5,4,1,2,,,,Male,Heterosexual,15-18
2018-07-21 21:06:13+02:00,1,6,2,3,4,5,5,3,1,4,2,6,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 21:06:23+02:00,5,4,6,3,2,1,5,2,6,4,1,3,,,,Male,Heterosexual,19-29
2018-07-21 21:06:37+02:00,5,3,4,2,1,6,1,2,6,4,3,5,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 21:06:42+02:00,3,5,6,4,2,1,4,5,3,6,2,1,,,,Female,Heterosexual,19-29
2018-07-21 21:06:53+02:00,4,5,1,3,6,2,3,6,1,5,2,4,,,,Male,Bisexual/Pansexual,19-29
2018-07-21 21:06:59+02:00,4,2,5,3,1,6,5,4,1,2,6,3,,,,Male,Bisexual/Pansexual,15-18
2018-07-21 21:07:06+02:00,1,2,6,3,4,5,1,5,2,6,3,4,,,,Female,Heterosexual,19-29
2018-07-21 21:07:17+02:00,3,4,5,1,2,6,6,4,2,5,3,1,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 21:07:34+02:00,4,2,1,3,6,5,2,1,4,5,3,6,,,,Female,Heterosexual,19-29
2018-07-21 21:07:41+02:00,2,6,3,4,5,1,3,2,1,4,6,5,,,,Female,Bisexual/Pansexual,15-18
2018-07-21 21:08:43+02:00,1,2,5,3,6,4,6,2,1,5,3,4,,,,Male,Bisexual/Pansexual,19-29
2018-07-21 21:09:22+02:00,1,6,3,2,4,5,5,4,1,6,2,3,,,,Male,Heterosexual,15-18
2018-07-21 21:09:43+02:00,1,5,6,3,2,4,4,1,2,6,3,5,,,,Male,Heterosexual,19-29
2018-07-21 21:11:19+02:00,4,2,5,6,3,1,1,5,4,2,6,3,,,,Male,Homosexual,19-29
2018-07-21 21:11:51+02:00,2,5,4,3,6,1,6,3,1,4,2,5,,,,Male,Heterosexual,40-49
2018-07-21 21:11:56+02:00,5,2,1,4,6,3,5,4,3,6,2,1,,,,Male,Homosexual,19-29
2018-07-21 21:12:00+02:00,1,5,4,6,3,2,5,4,3,1,6,2,,,,Female,Heterosexual,15-18
2018-07-21 21:12:16+02:00,1,6,2,3,5,4,4,1,2,6,3,5,,,,Female,Heterosexual,19-29
2018-07-21 21:12:36+02:00,3,2,1,4,6,5,4,1,3,6,2,5,,,,Male,Heterosexual,19-29
2018-07-21 21:12:50+02:00,5,1,3,2,4,6,5,3,1,6,4,2,,,,Male,Heterosexual,19-29
2018-07-21 21:12:52+02:00,2,1,5,6,4,3,1,4,2,3,6,5,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 21:13:39+02:00,1,2,4,3,5,6,6,4,1,2,5,3,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 21:14:57+02:00,1,2,6,4,3,5,4,2,6,5,1,3,,,,Male,Heterosexual,19-29
2018-07-21 21:15:01+02:00,6,4,3,5,1,2,6,2,3,5,4,1,,,,Female,Homosexual,19-29
2018-07-21 21:15:34+02:00,4,1,2,3,5,6,5,6,3,4,2,1,,,,Male,Homosexual,19-29
2018-07-21 21:16:00+02:00,6,5,3,4,2,1,3,4,1,5,2,6,,,,Male,Heterosexual,30-39
2018-07-21 21:16:19+02:00,3,1,6,2,5,4,4,3,1,5,6,2,,,,Male,Heterosexual,15-18
2018-07-21 21:16:53+02:00,1,4,3,2,5,6,2,3,1,6,5,4,,,,Female,Heterosexual,19-29
2018-07-21 21:17:03+02:00,6,4,3,1,5,2,2,1,3,4,6,5,,,,Female,Heterosexual,19-29
2018-07-21 21:17:42+02:00,4,2,3,1,5,6,4,2,6,3,1,5,,,,Male,Heterosexual,19-29
2018-07-21 21:18:47+02:00,1,5,6,4,3,2,2,3,1,6,4,5,,,,Female,Heterosexual,19-29
2018-07-21 21:19:35+02:00,1,4,3,2,6,5,6,5,1,3,4,2,,,,Female,Heterosexual,15-18
2018-07-21 21:19:40+02:00,1,4,6,5,3,2,6,2,1,5,4,3,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 21:19:53+02:00,1,3,2,4,5,6,3,6,1,5,2,4,,,,Non-binary,Bisexual/Pansexual,19-29
2018-07-21 21:20:17+02:00,2,5,6,1,3,4,1,5,6,3,4,2,,,,Male,Bisexual/Pansexual,19-29
2018-07-21 21:20:47+02:00,1,3,5,2,4,6,5,6,1,4,2,3,,,,Female,Heterosexual,19-29
2018-07-21 21:21:40+02:00,2,4,5,1,6,3,2,3,1,6,5,4,,,,Female,Homosexual,19-29
2018-07-21 21:22:07+02:00,2,1,6,3,4,5,4,2,1,6,3,5,,,,Female,Heterosexual,30-39
2018-07-21 21:23:05+02:00,2,6,5,4,3,1,5,1,2,6,3,4,,,,Male,Bisexual/Pansexual,19-29
2018-07-21 21:23:08+02:00,6,1,2,5,4,3,2,3,1,4,6,5,,,,Male,Homosexual,15-18
2018-07-21 21:23:35+02:00,2,6,3,1,4,5,2,4,3,5,1,6,,,,Female,Heterosexual,30-39
2018-07-21 21:23:44+02:00,4,5,6,3,2,1,3,5,4,6,1,2,,,,Male,Heterosexual,19-29
2018-07-21 21:24:24+02:00,5,6,3,4,2,1,2,5,1,6,3,4,,,,Female,Heterosexual,19-29
2018-07-21 21:24:27+02:00,3,5,6,1,2,4,3,1,4,6,2,5,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 21:24:41+02:00,5,4,2,3,6,1,4,3,2,5,1,6,,,,Male,Heterosexual,19-29
2018-07-21 21:25:28+02:00,6,1,4,5,3,2,3,2,1,6,4,5,,,,Male,Homosexual,15-18
2018-07-21 21:25:43+02:00,1,2,3,4,5,6,5,3,2,6,1,4,,,,Male,Heterosexual,30-39
2018-07-21 21:25:48+02:00,3,6,5,4,2,1,3,2,5,4,1,6,,,,Male,Heterosexual,15-18
2018-07-21 21:26:18+02:00,2,1,4,3,5,6,5,1,3,6,2,4,,,,Male,Heterosexual,19-29
2018-07-21 21:26:36+02:00,3,2,1,5,4,6,5,3,2,4,1,6,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 21:27:09+02:00,1,3,4,5,6,2,1,4,3,5,2,6,,,,Male,Heterosexual,19-29
2018-07-21 21:27:33+02:00,2,5,6,3,1,4,4,2,1,6,3,5,,,,Male,Heterosexual,19-29
2018-07-21 21:27:49+02:00,6,5,4,3,2,1,6,3,4,5,1,2,,,,Male,Heterosexual,30-39
2018-07-21 21:28:05+02:00,3,2,4,6,5,1,3,4,1,5,2,6,,,,Female,Heterosexual,19-29
2018-07-21 21:28:10+02:00,5,3,2,4,6,1,6,2,1,5,4,3,,,,Female,Homosexual,19-29
2018-07-21 21:28:42+02:00,1,2,3,4,5,6,1,6,2,5,3,4,,,,Female,Heterosexual,30-39
2018-07-21 21:28:50+02:00,2,5,3,4,6,1,5,1,4,6,2,3,,,,Male,Bisexual/Pansexual,19-29
2018-07-21 21:29:20+02:00,2,4,6,1,3,5,6,4,1,5,3,2,,,,Male,Heterosexual,15-18
2018-07-21 21:29:37+02:00,4,1,6,3,5,2,6,4,1,5,3,2,,,,Male,Heterosexual,40-49
2018-07-21 21:30:14+02:00,1,6,2,4,3,5,5,4,2,6,1,3,,,,Male,Bisexual/Pansexual,15-18
2018-07-21 21:31:17+02:00,6,5,3,1,2,4,2,4,6,5,1,3,,,,Male,Heterosexual,19-29
2018-07-21 21:31:43+02:00,1,6,4,3,2,5,6,5,1,4,3,2,,,,Female,Bisexual/Pansexual,15-18
2018-07-21 21:31:53+02:00,6,3,1,2,4,5,1,5,3,4,2,6,,,,Male,Homosexual,15-18
2018-07-21 21:32:19+02:00,6,5,4,3,2,1,3,4,1,2,5,6,,,,Male,Heterosexual,30-39
2018-07-21 21:32:54+02:00,3,1,5,2,4,6,4,5,2,6,1,3,,,,Male,Heterosexual,19-29
2018-07-21 21:33:08+02:00,4,1,6,2,3,5,6,2,5,4,1,3,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 21:33:17+02:00,3,2,5,1,4,6,6,3,5,4,2,1,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 21:33:40+02:00,5,1,3,6,2,4,1,4,2,3,5,6,,,,Male,Bisexual/Pansexual,15-18
2018-07-21 21:34:01+02:00,3,6,4,1,2,5,4,5,1,6,3,2,,,,Female,Heterosexual,19-29
2018-07-21 21:34:01+02:00,1,2,6,3,5,4,6,2,1,4,5,3,,,,Female,Bisexual/Pansexual,19-29
2018-07-21 21:34:23+02:00,2,3,1,4,5,6,4,2,5,3,6,1,,,,Female,Heterosexual,19-29
2018-07-21 21:34:42+02:00,5,3,2,6,4,1,6,1,3,4,2,5,,,,Female,Heterosexual,19-29
